user_id,first_name,last_name,gender,email,signup_date,country,device,source,activated,activation_date,pro_feature_tried,trial_started,trial_start_date,converted,converted_date,trigger_ft,plan_type,plan_upgrade_history,final_plan,monthly_revenue,total_upgrades,upgraded_from_free,upgraded_from_pro,upgraded_from_teams,upgrade_path,direct_free_to_teams,direct_free_to_ep,direct_pro_to_ep
69e50e4e-823a-4969-a3fb-189c6aba18a9,Melissa,Gutierrez,Female,melissa.gutierrez@yahoo.com,2024-07-01,UK,Desktop,Organic,True,2024-07-04,True,False,,True,2024-07-22,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-07-22'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-08-19'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
46eceab7-b8db-4d30-909b-f95e856780c2,Danielle,Snyder,Female,danielle.snyder@hotmail.com,2024-07-18,India,Tablet,Google Ads,True,2024-07-19,False,False,,True,2024-08-16,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-08-16'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
6d0892e4-5d2a-4bf8-93d1-4cfa5c0d23f9,Amy,Lyons,Female,amy.lyons@hotmail.com,2025-05-17,Brazil,Tablet,Google Ads,True,2025-05-17,True,False,,True,2025-05-31,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-05-31'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-06-26'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-07-26'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
19c18cc0-0950-4864-96d3-65c1bbc42bf8,Andrew,Kelly,Male,andrew.kelly@hotmail.com,2024-07-27,US,Desktop,Instagram Ads,True,2024-08-01,True,True,2024-08-02,True,2024-08-08,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-08-08'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-08-29'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
620c5b93-2e6e-409e-89e0-a0e20bcbbb07,Brian,Anderson,Male,brian.anderson@gmail.com,2024-11-16,India,Mobile,Google Ads,True,2024-11-21,True,True,2024-11-23,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
30734e39-375f-405e-847c-9fe1a1046a5d,Russell,Anderson,Male,russell.anderson@hotmail.com,2025-01-21,UK,Mobile,Organic,True,2025-01-22,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
dca00eeb-2ae9-4b85-8211-fb06ec538035,Jennifer,Cook,Female,jennifer.cook@hotmail.com,2024-08-23,UK,Tablet,Organic,True,2024-08-25,True,True,2024-08-31,True,2024-09-13,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-13'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
6a24b501-df26-4a6e-b391-11d4303a9768,Mark,Harris,Male,mark.harris@hotmail.com,2024-12-28,Germany,Tablet,Referral,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
2942b401-f1d5-4024-8838-01fdc8409d77,Alyssa,Lynch,Female,alyssa.lynch@hotmail.com,2024-12-21,US,Mobile,Organic,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
85ef20f5-c554-44b2-ab67-59160e09f388,Erica,Huff,Female,erica.huff@yahoo.com,2025-03-16,UK,Desktop,Referral,True,2025-03-17,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
c998209d-714c-4155-bf46-ce882d0c1cdd,Daniel,Gonzalez,Male,daniel.gonzalez@hotmail.com,2025-01-08,Brazil,Mobile,Organic,True,2025-01-09,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
ed23b745-7593-4fc9-936b-225e6a420e39,Karen,Edwards,Female,karen.edwards@hotmail.com,2025-05-10,UK,Desktop,Organic,True,2025-05-11,True,True,2025-05-14,True,2025-05-30,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-05-30'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-06-11'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-07-03'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
d95f21ca-35c3-4707-a155-977428e8f3ab,Tyler,Lambert,Male,tyler.lambert@hotmail.com,2024-08-29,Germany,Tablet,Instagram Ads,True,2024-09-01,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
e25a51da-2e46-4bb9-ae39-797d738d1c75,Kelly,Estrada,Female,kelly.estrada@gmail.com,2024-11-09,Germany,Mobile,Facebook Ads,True,2024-11-12,False,False,,True,2024-11-19,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-11-19'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
c784a184-813a-4f76-a722-76ca48b09790,Anthony,Pierce,Male,anthony.pierce@gmail.com,2024-12-06,Brazil,Desktop,Instagram Ads,True,2024-12-10,True,False,,True,2024-12-21,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-12-21'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
a188e504-1867-4e5b-9087-c687327deb44,Felicia,Mendoza,Female,felicia.mendoza@gmail.com,2025-03-10,US,Tablet,Organic,True,2025-03-11,True,False,,True,2025-04-04,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-04-04'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-04-18'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
02811abe-5ba4-444a-b60e-6f4baeeb5ac1,Margaret,Case,Female,margaret.case@hotmail.com,2024-07-10,Brazil,Desktop,Referral,True,2024-07-11,True,False,,True,2024-08-06,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-08-06'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
7d3f008c-8b51-429e-9a1c-fcda7d89e53d,James,Nelson,Male,james.nelson@yahoo.com,2024-08-28,India,Desktop,Referral,True,2024-08-31,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
cd7145cf-1783-456a-a6b7-fc2eed3f3951,Latasha,Lewis,Female,latasha.lewis@yahoo.com,2024-09-06,Germany,Mobile,Referral,False,,False,False,,True,2024-09-22,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-22'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-10-08'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-10-31'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
1dbff21a-5f12-4b47-af1a-39f46c393c8e,Elizabeth,Thomas,Female,elizabeth.thomas@hotmail.com,2024-06-25,US,Mobile,Instagram Ads,True,2024-06-26,False,False,,True,2024-07-21,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-07-21'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
d3e1e9b4-a051-46d2-9804-aede57fc0e4a,Joseph,Johnson,Male,joseph.johnson@gmail.com,2024-07-17,Brazil,Desktop,Organic,True,2024-07-22,True,True,2024-07-26,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
b6e0ea1d-572d-49e9-88f3-fc51b0a29989,Kelly,Hicks,Female,kelly.hicks@hotmail.com,2024-08-08,Brazil,Desktop,Google Ads,True,2024-08-12,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
fa3d401c-27d9-4a49-b5ca-941498979dc3,George,Cameron,Male,george.cameron@gmail.com,2025-05-08,Germany,Mobile,Organic,True,2025-05-08,False,False,,True,2025-06-03,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-06-03'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-06-18'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
5c2cfad8-3b2e-463e-ade6-c6f649806cb1,Edward,Hughes,Male,edward.hughes@hotmail.com,2024-11-17,India,Mobile,Referral,True,2024-11-21,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
cc9e396d-0aeb-475f-9275-953bba9c244c,Dustin,Robertson,Male,dustin.robertson@hotmail.com,2025-06-07,Brazil,Tablet,Organic,True,2025-06-09,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
9a26615a-f24e-4654-8277-ff160a653d5f,Amanda,Reynolds,Female,amanda.reynolds@yahoo.com,2025-06-06,Germany,Tablet,Organic,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
70333629-2ef2-45f0-befd-8198e83b24a4,Kenneth,Watts,Male,kenneth.watts@yahoo.com,2024-08-19,Brazil,Mobile,Facebook Ads,True,2024-08-22,True,False,,True,2024-09-06,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-06'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-10-02'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-10-26'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
4e12f634-cf59-4703-aed6-c49dd9e51a9c,Joseph,Krause,Male,joseph.krause@gmail.com,2024-12-03,Germany,Desktop,Facebook Ads,True,2024-12-03,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
f822c56f-51ea-4622-b9d0-ad50971e730d,Timothy,Singh,Male,timothy.singh@hotmail.com,2024-09-22,US,Mobile,Referral,True,2024-09-26,True,False,,True,2024-10-20,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-10-20'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
36fac21f-fe77-46ff-b86e-ddf8e39b05ba,John,Reese,Male,john.reese@yahoo.com,2025-03-01,UK,Tablet,Youtube Ads,True,2025-03-02,True,False,,True,2025-03-25,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-03-25'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-04-24'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-05-17'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
764138b7-b853-4449-9841-aed28f531657,Nicole,Barber,Female,nicole.barber@hotmail.com,2024-12-11,UK,Desktop,Referral,True,2024-12-11,True,False,,True,2025-01-01,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-01-01'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
a8377646-68f7-4866-98f6-79fac1ab6413,Steven,King,Male,steven.king@yahoo.com,2025-04-17,Brazil,Mobile,Google Ads,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
04bb8538-7fb0-4be3-8bba-d6beb69d9c4e,Tiffany,Reyes,Female,tiffany.reyes@hotmail.com,2024-12-03,UK,Mobile,Organic,True,2024-12-04,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
baf2ecd1-a17a-440f-b051-c67574677a6a,Ian,Taylor,Male,ian.taylor@yahoo.com,2024-11-22,Brazil,Tablet,Referral,True,2024-11-23,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
826254bd-08e5-48f2-a1d1-5b934897eaa6,Beth,Mccarthy,Female,beth.mccarthy@gmail.com,2024-07-16,UK,Desktop,Youtube Ads,True,2024-07-19,False,False,,True,2024-07-31,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-07-31'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-08-29'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
5ccce591-2cc7-4722-8c69-6fb08770431d,Kim,Wright,Female,kim.wright@yahoo.com,2024-11-11,US,Desktop,Google Ads,True,2024-11-12,True,True,2024-11-17,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
a99502cb-165a-41a5-a8e6-1683f8ae4099,Eric,Lopez,Male,eric.lopez@yahoo.com,2025-05-23,Germany,Tablet,Instagram Ads,True,2025-05-25,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
b52de355-088f-4d55-bae7-3531c0fed370,Erica,Phillips,Female,erica.phillips@yahoo.com,2024-09-12,UK,Tablet,Organic,True,2024-09-16,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
2b3ede6e-e8c5-47ed-bc95-caa9d9012d03,Christopher,Ramos,Male,christopher.ramos@yahoo.com,2024-08-06,Germany,Tablet,Google Ads,True,2024-08-09,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
13124e68-ce00-41a4-84ae-1bcef55ed470,April,Reeves,Female,april.reeves@gmail.com,2024-08-29,Brazil,Tablet,Instagram Ads,True,2024-09-01,False,False,,True,2024-09-20,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-20'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-10-15'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-11-02'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
d268b947-4901-43da-a2f3-c7ee8ec20ade,Kristine,Collins,Female,kristine.collins@gmail.com,2025-03-18,Brazil,Mobile,Referral,True,2025-03-21,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
d25c8b7b-74f3-4499-b2a4-3f07f1728748,Charles,Rodgers,Male,charles.rodgers@gmail.com,2024-09-12,UK,Desktop,Google Ads,True,2024-09-14,True,True,2024-09-15,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
20e18824-9e2e-487c-bd88-7169665de8bd,John,Johnson,Male,john.johnson@hotmail.com,2025-04-15,Brazil,Tablet,Facebook Ads,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
8750f094-d840-453f-a3ea-70bc770e5955,Sarah,Simmons,Female,sarah.simmons@yahoo.com,2024-10-06,US,Tablet,Facebook Ads,True,2024-10-11,True,True,2024-10-12,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
4a18d856-d144-493e-a70d-5b2866d836ea,Calvin,Malone,Male,calvin.malone@hotmail.com,2025-04-20,Brazil,Tablet,Instagram Ads,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
d85846bf-d2b9-4b54-9af0-e56acbbe2978,Roy,Morgan,Male,roy.morgan@hotmail.com,2024-12-05,Germany,Mobile,Organic,True,2024-12-07,True,False,,True,2024-12-24,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-12-24'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-01-12'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
8eed254c-dc0f-418b-b657-82515a02121d,Timothy,Cortez,Male,timothy.cortez@gmail.com,2024-11-22,US,Desktop,Instagram Ads,True,2024-11-23,True,True,2024-11-24,True,2024-12-04,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-12-04'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-12-30'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-01-14'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
9899bcf1-2f70-4a80-b73e-1a06c3855c7b,Teresa,Waters,Female,teresa.waters@hotmail.com,2025-02-18,Brazil,Tablet,Instagram Ads,True,2025-02-22,True,True,2025-02-26,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
e8a4ed43-cccf-47c8-b108-55fef83c936d,Christopher,Cook,Male,christopher.cook@gmail.com,2024-11-28,Germany,Desktop,Facebook Ads,True,2024-12-02,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
96cf94b6-0bf1-489e-b0a0-9dd090a876d6,Joseph,Shields,Male,joseph.shields@hotmail.com,2025-01-27,UK,Tablet,Youtube Ads,True,2025-01-29,True,False,,True,2025-02-25,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-02-25'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-03-16'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
e14b634e-e2c5-4e6a-ba1a-6f6eaa251583,Joanna,Richardson,Female,joanna.richardson@gmail.com,2025-01-29,India,Tablet,Organic,False,,False,False,,True,2025-02-10,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-02-10'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
78826c97-c5ec-473c-b253-76af0ebb7838,Michelle,Burton,Female,michelle.burton@yahoo.com,2025-03-30,Brazil,Mobile,Youtube Ads,True,2025-03-30,True,True,2025-04-06,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
da1bce4f-0fed-4377-8e15-df8aa28539d0,John,Adams,Male,john.adams@hotmail.com,2025-02-28,UK,Desktop,Instagram Ads,True,2025-03-03,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
815d5d1b-6615-451a-bc65-b3f4608644e5,Dale,Jensen,Male,dale.jensen@yahoo.com,2025-01-13,US,Desktop,Organic,True,2025-01-18,True,True,2025-01-23,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
3d3c3340-00ae-43b8-a8ab-d3a02382b376,Jeffery,Brown,Male,jeffery.brown@gmail.com,2025-04-26,US,Tablet,Youtube Ads,True,2025-04-30,True,True,2025-05-07,True,2025-05-20,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-05-20'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
d4f769cb-81d7-48ee-ac7e-da659e703573,Mary,Mullins,Female,mary.mullins@yahoo.com,2025-05-30,India,Mobile,Youtube Ads,True,2025-05-31,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
42a43d9b-a353-4d64-9de5-341cd39c64fd,Joseph,Gomez,Male,joseph.gomez@gmail.com,2024-11-04,India,Desktop,Facebook Ads,True,2024-11-05,True,True,2024-11-09,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
441b8a65-0781-4df7-b0be-016d350b0583,Michael,Baker,Male,michael.baker@hotmail.com,2025-06-06,Germany,Mobile,Referral,True,2025-06-11,True,True,2025-06-13,True,2025-06-27,Background Remover,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-06-27'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
24fb555a-65fa-499a-8ce2-d51bf2fe2a3b,Charles,Schwartz,Male,charles.schwartz@gmail.com,2024-07-06,UK,Tablet,Google Ads,True,2024-07-09,True,False,,True,2024-08-01,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-08-01'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-08-31'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
72dd4368-1745-442f-8555-545bf77bdae5,Joel,Levy,Male,joel.levy@yahoo.com,2024-06-15,Germany,Mobile,Facebook Ads,True,2024-06-19,True,True,2024-06-23,True,2024-07-09,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-07-09'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-08-05'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-08-19'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
f11f5b8f-367e-455d-b704-01edac1971ce,Logan,Hernandez,Male,logan.hernandez@hotmail.com,2024-10-29,Brazil,Mobile,Instagram Ads,True,2024-11-03,True,True,2024-11-08,True,2024-11-09,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-11-09'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-12-07'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
d8cfe951-4756-40b7-83ad-d86df1fe98ce,Kara,Booker,Female,kara.booker@gmail.com,2024-07-07,Germany,Desktop,Facebook Ads,True,2024-07-12,True,True,2024-07-13,True,2024-08-06,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-08-06'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-08-23'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
97c79195-9e2e-4df1-bf52-099204bb915c,Peter,Lawrence,Male,peter.lawrence@yahoo.com,2025-02-15,Brazil,Tablet,Instagram Ads,True,2025-02-16,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
2e6bcc9c-a254-450b-9d7a-9247d38bb4eb,Paul,Gonzalez,Male,paul.gonzalez@yahoo.com,2024-06-15,India,Desktop,Google Ads,True,2024-06-16,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
55fe561c-2006-480e-881f-9279c1eec319,Aaron,Gardner,Male,aaron.gardner@hotmail.com,2025-03-16,UK,Desktop,Google Ads,True,2025-03-20,True,True,2025-03-24,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
e8bcea67-86ef-42ad-8608-d5f86db06056,Craig,Miller,Male,craig.miller@gmail.com,2025-03-23,Brazil,Tablet,Youtube Ads,True,2025-03-26,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
0b672273-5494-4f99-b6b6-a80aab0eab79,Jennifer,Charles,Female,jennifer.charles@gmail.com,2025-05-08,Germany,Desktop,Instagram Ads,True,2025-05-09,True,True,2025-05-11,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
4ca32ece-2790-491e-a500-32acaeb41ffc,Thomas,Espinoza,Male,thomas.espinoza@hotmail.com,2025-04-01,Brazil,Desktop,Google Ads,True,2025-04-05,True,True,2025-04-10,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
245aa589-3d86-4986-bdde-666997fbc87f,Rachel,Jones,Female,rachel.jones@gmail.com,2025-05-08,US,Tablet,Referral,True,2025-05-11,True,True,2025-05-17,True,2025-06-02,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-06-02'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
4590d22a-6b3a-48d1-bcdb-22cb12f32a0e,Raymond,Phillips,Male,raymond.phillips@hotmail.com,2024-08-22,UK,Mobile,Facebook Ads,True,2024-08-26,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
acb349ce-1729-40c1-ad84-8e80d6431c98,Mark,Shaw,Male,mark.shaw@hotmail.com,2024-08-28,India,Tablet,Youtube Ads,True,2024-08-30,False,False,,True,2024-09-11,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-11'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-10-04'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
e77b73f5-dde8-4fd4-a84d-208b8257e49c,Thomas,Ortiz,Male,thomas.ortiz@gmail.com,2025-04-25,US,Mobile,Instagram Ads,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
d8e0f6b9-987e-459d-89d0-a7a8f0dd941e,Laura,Rodriguez,Female,laura.rodriguez@gmail.com,2025-05-24,India,Mobile,Referral,True,2025-05-29,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
9753decb-304e-47ed-99bc-3381fd0771c8,Karen,Berry,Female,karen.berry@gmail.com,2024-10-03,Germany,Desktop,Youtube Ads,True,2024-10-05,True,True,2024-10-08,True,2024-10-22,Background Remover,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-10-22'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
6a8a5074-5531-42b9-ac66-4053526c5599,Jonathan,Miranda,Male,jonathan.miranda@gmail.com,2024-10-23,Brazil,Mobile,Instagram Ads,True,2024-10-26,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
076b4180-a7b4-4969-8b5a-2dfb60b18c82,Matthew,Stanley,Male,matthew.stanley@gmail.com,2024-10-22,Brazil,Desktop,Referral,False,,False,False,,True,2024-11-21,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-11-21'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
4c00c817-1d81-446c-8805-f9903741cb4d,Tyler,Mccoy,Male,tyler.mccoy@yahoo.com,2024-10-17,India,Desktop,Referral,True,2024-10-21,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
cb56d114-f32b-4086-9407-7fa62b5e641d,Ryan,Everett,Male,ryan.everett@hotmail.com,2025-03-13,US,Desktop,Facebook Ads,True,2025-03-13,True,True,2025-03-15,True,2025-03-28,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-03-28'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-04-25'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-05-20'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
05d9f528-b14a-427e-a2d8-908f884a949c,Jason,Sanchez,Male,jason.sanchez@gmail.com,2024-10-24,India,Desktop,Youtube Ads,True,2024-10-25,False,False,,True,2024-11-22,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-11-22'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-12-04'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-12-15'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
cfae242f-8bc8-4e64-8e4f-539cba4cc2cd,Jessica,Fox,Female,jessica.fox@hotmail.com,2025-04-06,UK,Tablet,Instagram Ads,True,2025-04-07,False,False,,True,2025-04-21,Background Remover,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-04-21'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-05-01'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
69b01998-f7de-4539-bfb6-1a748300f862,Elizabeth,Singh,Female,elizabeth.singh@hotmail.com,2025-03-19,India,Mobile,Referral,True,2025-03-21,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
648a322b-5be0-4181-93b9-e53b190d653a,Michelle,Mejia,Female,michelle.mejia@yahoo.com,2024-09-18,US,Desktop,Google Ads,True,2024-09-23,True,True,2024-09-27,True,2024-10-05,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-10-05'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-10-16'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-11-11'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
139df89a-9da0-4ef5-b5a1-468b6d4ba5ac,Adriana,Jones,Female,adriana.jones@yahoo.com,2025-02-26,US,Tablet,Instagram Ads,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
587d878a-c4b8-44a6-9e79-a3e46bf40581,Amanda,Brown,Female,amanda.brown@hotmail.com,2024-11-04,Germany,Desktop,Referral,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
aa47199a-0cae-470d-8bcc-6e2eb19bb998,Joseph,Horton,Male,joseph.horton@yahoo.com,2025-01-23,US,Mobile,Instagram Ads,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
